LAST_POLL,VMID,UUID,dom,rxbytes_slope,rxpackets_slope,rxerrors_slope,rxdrops_slope,txbytes_slope,txpackets_slope,txerrors_slope,txdrops_slope,timecpu_slope,timesys_slope,timeusr_slope,state_slope,memmax_slope,mem_slope,cpus_slope,cputime_slope,memactual_slope,memswap_in_slope,memswap_out_slope,memmajor_fault_slope,memminor_fault_slope,memunused_slope,memavailable_slope,memusable_slope,memlast_update_slope,memdisk_cache_slope,memhugetlb_pgalloc_slope,memhugetlb_pgfail_slope,memrss_slope,vdard_req_slope,vdard_bytes_slope,vdawr_reqs_slope,vdawr_bytes_slope,vdaerror_slope,hdard_req_slope,hdard_bytes_slope,hdawr_reqs_slope,hdawr_bytes_slope,hdaerror_slope,Status
1604448001,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8924,27.3499,0,0,0,0,0,0,73.8278,0,0.079,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6894,89.942,0,0,0,0,0,0,Normal
1604447972,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0096,28.7398,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.4703,0,0,27.2996,89.9886,0,0,0,0,0,0,Normal
1604447941,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8533,89.8986,0,0,0,0,0,0,Normal
1604447912,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0725,89.9895,0,0,0,0,0,0,Normal
1604447882,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1604447852,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.1543,30.1414,0,0,0,0,0,0,72.7766,0,0.0739,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7468,89.9908,0,0,0,0,0,0,Normal
1604447821,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6894,89.942,0,0,0,0,0,0,Normal
1604447792,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9638,89.9895,0,0,0,0,0,0,Normal
1604447762,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2643,30.9638,0,0,80.2176,5.7106,0,0,73.3008,1.9092,0.1146,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,-28.0725,0,0,21.8014,89.972,0,0,0,0,0,0,Normal
1604447732,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.9865,0,0,0,0,0,0,Normal
1604447702,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9314,0,0,0,0,0,0,0,0,0,0,Normal
1604447672,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9786,28.0725,0,0,0,0,0,0,73.3008,0,0.0382,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,0,0,34.992,89.9902,0,0,0,0,0,0,Normal
1604447642,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9092,89.5804,0,0,0,0,0,0,Normal
1604447612,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4762,89.9911,0,0,0,0,0,0,Normal
1604447582,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0725,0,0,1.9092,89.5804,0,0,0,0,0,0,Normal
1604447552,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,28.0725,0,0,36.2538,89.9907,0,0,0,0,0,0,Normal
1604447522,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.1524,29.5388,0,0,77.1957,3.8141,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9475,0,0,0,0,0,0,Normal
1604447492,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4762,89.9911,0,0,0,0,0,0,Normal
1604447462,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.6598,0,0,5.7106,89.8951,0,0,0,0,0,0,Normal
1604447432,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,0,0,33.6901,89.9898,0,0,0,0,0,0,Normal
1604447402,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.6901,0,0,13.134,89.9475,0,0,0,0,0,0,Normal
1604447372,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.3634,32.3474,0,0,77.1957,3.8141,0,0,73.3008,0,0.1337,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,28.0725,0,0,32.3474,89.9902,0,0,0,0,0,0,Normal
1604447342,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4623,89.9401,0,0,0,0,0,0,Normal
1604447312,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9593,27.2996,0,0,70.994,1.8476,0,0,0,0,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2996,89.9869,0,0,0,0,0,0,Normal
1604447281,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.3221,31.8274,0,0,80.5377,5.9061,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8274,89.9865,0,0,0,0,0,0,Normal
1604447252,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,73.3008,0,0.1146,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,89.9738,0,0,0,0,0,0,Normal
1604447222,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,1.9092,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4287,89.9753,0,0,0,0,0,0,Normal
1604447192,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,1.8476,0.1848,-3.6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9541,89.9819,0,0,0,0,0,0,Normal
1604447161,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.0395,3.9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0256,89.9662,0,0,0,0,0,0,Normal
1604447132,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.9865,0,0,0,0,0,0,Normal
1604447102,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.0573,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6992,89.9619,0,0,0,0,0,0,Normal
1604447072,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.986,0,0,0,0,0,0,Normal
1604447042,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9786,28.0725,0,0,0,0,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.965,0,0,0,0,0,0,Normal
1604447012,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.0573,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.9865,0,0,0,0,0,0,Normal
1604446982,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6992,89.9619,0,0,0,0,0,0,Normal
1604446952,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.9839,0,0,0,0,0,0,Normal
1604446921,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0256,89.9662,0,0,0,0,0,0,Normal
1604446892,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,72.7766,0,0.0739,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.9845,0,0,0,0,0,0,Normal
1604446861,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0414,28.8866,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2415,89.9631,0,0,0,0,0,0,Normal
1604446832,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.9839,0,0,0,0,0,0,Normal
1604446801,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,74.3578,0,0.0614,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4477,89.9699,0,0,0,0,0,0,Normal
1604446773,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2065,30.1414,0,0,79.8981,5.5275,0,0,0,0,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8787,89.9864,0,0,0,0,0,0,Normal
1604446742,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6992,89.9619,0,0,0,0,0,0,Normal
1604446712,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.9845,0,0,0,0,0,0,Normal
1604446682,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.0382,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.965,0,0,0,0,0,0,Normal
1604446652,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,0,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.9845,0,0,0,0,0,0,Normal
1604446621,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8924,27.3499,0,0,0,0,0,0,0,1.9749,0.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.8866,0,0,17.2415,89.9631,0,0,0,0,0,0,Normal
1604446592,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,72.7766,0,0.0554,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,27.2996,0,0,17.8787,89.9855,0,0,0,0,0,0,Normal
1604446561,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0256,89.9688,0,0,0,0,0,0,Normal
1604446532,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2996,89.9883,0,0,0,0,0,0,Normal
1604446501,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2292,30.3791,0,0,77.6091,3.9452,0,0,0,0,0.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4222,0,0,24.1455,89.9761,0,0,0,0,0,0,Normal
1604446472,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,66.8014,1.9092,0,0,73.3008,0,0.0382,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,0,0,18.4349,89.986,0,0,0,0,0,0,Normal
1604446442,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9314,0,0,11.3099,89.9401,0,0,0,0,0,0,Normal
1604446412,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,0,0,32.3474,89.99,0,0,0,0,0,0,Normal
1604446382,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2643,30.9638,0,0,77.1957,3.8141,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4287,89.9753,0,0,0,0,0,0,Normal
1604446352,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.986,0,0,0,0,0,0,Normal
1604446322,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.1524,29.5388,0,0,77.1957,3.8141,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9314,0,0,26.5651,89.979,0,0,0,0,0,0,Normal
1604446292,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9832,0,0,0,0,0,0,Normal
1604446262,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0908,29.5388,0,0,80.2176,5.7106,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5946,0,0,25.0169,89.9779,0,0,0,0,0,0,Normal
1604446232,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.8147,33.6901,0,0,71.5651,1.9092,0,0,0,3.8141,0.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,0,0,11.3099,89.9825,0,0,0,0,0,0,Normal
1604446202,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,73.3008,0,0.1146,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.965,0,0,0,0,0,0,Normal
1604446172,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.985,0,0,0,0,0,0,Normal
1604446142,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.965,0,0,0,0,0,0,Normal
1604446112,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2643,30.9638,0,0,77.1957,3.8141,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.9865,0,0,0,0,0,0,Normal
1604446082,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,72.7766,0,0.0185,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.821,89.9772,0,0,0,0,0,0,Normal
1604446051,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0251,28.0725,0,0,71.5651,1.9092,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9832,0,0,0,0,0,0,Normal
1604446021,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.1088,29.7449,0,0,71.5651,4.0856,0,0,0,0,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1986,89.9755,0,0,0,0,0,0,Normal
1604445993,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0908,28.7398,0,0,70.994,1.8476,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9541,89.9819,0,0,0,0,0,0,Normal
1604445962,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,73.3008,1.9092,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8014,89.972,0,0,0,0,0,0,Normal
1604445932,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9832,0,0,0,0,0,0,Normal
1604445902,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8708,27.3499,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7723,89.9797,0,0,0,0,0,0,Normal
1604445873,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8865,27.2996,0,0,0,0,0,0,72.7766,0,0.0924,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9541,89.9759,0,0,0,0,0,0,Normal
1604445842,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0725,89.9845,0,0,0,0,0,0,Normal
1604445812,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3099,89.9779,0,0,0,0,0,0,Normal
1604445782,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.8014,0,0,29.5388,89.9855,0,0,0,0,0,0,Normal
1604445752,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,73.3008,0,0.0382,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5946,89.972,0,0,0,0,0,0,Normal
1604445722,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0169,89.9767,0,0,0,0,0,0,Normal
1604445692,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5946,0,0,11.3099,89.9832,0,0,0,0,0,0,Normal
1604445662,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0169,89.9767,0,0,0,0,0,0,Normal
1604445632,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,73.3008,0,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4623,89.9818,0,0,0,0,0,0,Normal
1604445602,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8708,27.3499,0,0,0,0,0,0,0,0,0.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7693,89.9775,0,0,0,0,0,0,Normal
1604445573,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7241,25.821,0,0,0,0,0,0,0,0,0.0554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7244,89.9833,0,0,0,0,0,0,Normal
1604445542,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,1.9092,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4287,89.9818,0,0,0,0,0,0,Normal
1604445512,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0096,28.7398,0,0,0,0,0,0,0,1.8476,0.2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3524,0,0,7.3524,89.9711,0,0,0,0,0,0,Normal
1604445481,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2292,30.3791,0,0,80.5377,5.9061,0,0,73.8278,0,0.0198,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4794,89.973,0,0,0,0,0,0,Normal
1604445452,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2694,30.1414,0,0,0,0,0,0,0,0,0.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8787,89.986,0,0,0,0,0,0,Normal
1604445421,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7188,25.7693,0,0,0,0,0,0,0,0,0.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4222,0,0,11.6894,89.942,0,0,0,0,0,0,Normal
1604445392,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0316,28.7398,0,0,0,0,0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,0,0,28.7398,89.9889,0,0,0,0,0,0,Normal
1604445361,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8924,27.3499,0,0,0,0,0,0,73.8278,1.9749,0.0988,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0256,89.9662,0,0,0,0,0,0,Normal
1604445332,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8662,27.2996,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5367,89.9864,0,0,0,0,0,0,Normal
1604445301,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.8924,27.3499,0,0,0,0,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2415,89.9631,0,0,0,0,0,0,Normal
1604445272,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.986,0,0,0,0,0,0,Normal
1604445242,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.0908,29.5388,0,0,54.4623,1.9092,0,0,0,0,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4287,89.9738,0,0,0,0,0,0,Normal
1604445212,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.2412,29.5388,0,0,71.5651,1.9092,0,0,73.3008,0,0.0764,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9314,89.985,0,0,0,0,0,0,Normal
1604445182,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6992,89.9619,0,0,0,0,0,0,Normal
1604445152,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.7974,26.5651,0,0,0,0,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4349,89.986,0,0,0,0,0,0,Normal
1604445122,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,87.9546,28.0725,0,0,0,0,0,0,73.3008,0,0.0955,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1363,89.9677,0,0,0,0,0,0,Normal
1604445092,8,"""91f77f47-3827-475f-8f7d-a345f00305c3""",one-34,88.1919,30.1414,0,0,76.7837,3.6914,0,0,0,1.8476,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4703,89.985,0,0,0,0,0,0,Normal
